"subject" "activity" "signal" "measurement"
7 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.317461021372549
8 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.0729496941121951
9 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.384710423408163
10 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.301206408085106
11 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.551742083518519
12 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.560841212692308
13 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.404785239945455
14 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" 0.191693742633333
15 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.5395910825
16 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.335853041176471
17 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.3999234945625
18 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.522728377068965
19 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.2196444734075
20 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.318431522156863
21 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.321712974042553
22 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.228019952309524
23 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.070577489272549
24 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.312792211016949
25 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.542931828
26 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.499502759272727
27 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.418886395098039
28 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.401732939215686
29 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.320487882857143
30 "WALKING UPSTAIRS" "fBodyAcc.mean().Z" -0.36751984
1 "LAYING" "fBodyAcc.std().X" -0.9244374346
2 "LAYING" "fBodyAcc.std().X" -0.973246482083333
3 "LAYING" "fBodyAcc.std().X" -0.983691129032258
4 "LAYING" "fBodyAcc.std().X" -0.952464881481481
5 "LAYING" "fBodyAcc.std().X" -0.964953893653846
6 "LAYING" "fBodyAcc.std().X" -0.932462941461404
7 "LAYING" "fBodyAcc.std().X" -0.931120580576923
8 "LAYING" "fBodyAcc.std().X" -0.940125298333333
9 "LAYING" "fBodyAcc.std().X" -0.9409810272
10 "LAYING" "fBodyAcc.std().X" -0.96796803862069
11 "LAYING" "fBodyAcc.std().X" -0.985322211929825
12 "LAYING" "fBodyAcc.std().X" -0.955207641833333
13 "LAYING" "fBodyAcc.std().X" -0.966960088387097
14 "LAYING" "fBodyAcc.std().X" -0.911972655156863
15 "LAYING" "fBodyAcc.std().X" -0.971718824583333
16 "LAYING" "fBodyAcc.std().X" -0.971409075142857
17 "LAYING" "fBodyAcc.std().X" -0.972438525352113
18 "LAYING" "fBodyAcc.std().X" -0.984321858307692
19 "LAYING" "fBodyAcc.std().X" -0.962085001204819
20 "LAYING" "fBodyAcc.std().X" -0.960997907205882
21 "LAYING" "fBodyAcc.std().X" -0.950929451222222
22 "LAYING" "fBodyAcc.std().X" -0.945656808055556
23 "LAYING" "fBodyAcc.std().X" -0.952410957638889
24 "LAYING" "fBodyAcc.std().X" -0.965167081805556
25 "LAYING" "fBodyAcc.std().X" -0.902547712465753
26 "LAYING" "fBodyAcc.std().X" -0.967971891447368
27 "LAYING" "fBodyAcc.std().X" -0.977615702567568
28 "LAYING" "fBodyAcc.std().X" -0.967324863875
29 "LAYING" "fBodyAcc.std().X" -0.983432309130435
30 "LAYING" "fBodyAcc.std().X" -0.977045260571429
1 "SITTING" "fBodyAcc.std().X" -0.976412313191489
2 "SITTING" "fBodyAcc.std().X" -0.98736209
3 "SITTING" "fBodyAcc.std().X" -0.971605878461538
4 "SITTING" "fBodyAcc.std().X" -0.9819081892
5 "SITTING" "fBodyAcc.std().X" -0.9825908425
6 "SITTING" "fBodyAcc.std().X" -0.982451284727273
7 "SITTING" "fBodyAcc.std().X" -0.972879966041667
8 "SITTING" "fBodyAcc.std().X" -0.978256730652174
9 "SITTING" "fBodyAcc.std().X" -0.956903459
10 "SITTING" "fBodyAcc.std().X" -0.982242427777778
11 "SITTING" "fBodyAcc.std().X" -0.983389810188679
12 "SITTING" "fBodyAcc.std().X" -0.98399947745098
13 "SITTING" "fBodyAcc.std().X" -0.989410582653061
14 "SITTING" "fBodyAcc.std().X" -0.976303056851852
15 "SITTING" "fBodyAcc.std().X" -0.987384778983051
16 "SITTING" "fBodyAcc.std().X" -0.986892418405797
17 "SITTING" "fBodyAcc.std().X" -0.99465731359375
18 "SITTING" "fBodyAcc.std().X" -0.994906565789474
19 "SITTING" "fBodyAcc.std().X" -0.975204245342466
20 "SITTING" "fBodyAcc.std().X" -0.98397837530303
21 "SITTING" "fBodyAcc.std().X" -0.992375229411765
22 "SITTING" "fBodyAcc.std().X" -0.97862319016129
23 "SITTING" "fBodyAcc.std().X" -0.988345258235294
24 "SITTING" "fBodyAcc.std().X" -0.991100005441176
25 "SITTING" "fBodyAcc.std().X" -0.992124279384615
26 "SITTING" "fBodyAcc.std().X" -0.978755176794872
27 "SITTING" "fBodyAcc.std().X" -0.988659196428571
28 "SITTING" "fBodyAcc.std().X" -0.984956708611111
29 "SITTING" "fBodyAcc.std().X" -0.990617521
30 "SITTING" "fBodyAcc.std().X" -0.983231005483871
1 "STANDING" "fBodyAcc.std().X" -0.99602834509434
2 "STANDING" "fBodyAcc.std().X" -0.989056469814815
3 "STANDING" "fBodyAcc.std().X" -0.969931287377049
4 "STANDING" "fBodyAcc.std().X" -0.978737637678571
5 "STANDING" "fBodyAcc.std().X" -0.97066840875
6 "STANDING" "fBodyAcc.std().X" -0.984067374035088
7 "STANDING" "fBodyAcc.std().X" -0.980541336037736
8 "STANDING" "fBodyAcc.std().X" -0.98918374962963
9 "STANDING" "fBodyAcc.std().X" -0.977579248444444
10 "STANDING" "fBodyAcc.std().X" -0.982949246136364
11 "STANDING" "fBodyAcc.std().X" -0.995573762978723
12 "STANDING" "fBodyAcc.std().X" -0.983647207377049
13 "STANDING" "fBodyAcc.std().X" -0.991817705263158
14 "STANDING" "fBodyAcc.std().X" -0.973605553666667
15 "STANDING" "fBodyAcc.std().X" -0.990060962641509
16 "STANDING" "fBodyAcc.std().X" -0.989100620641026
17 "STANDING" "fBodyAcc.std().X" -0.991318528333333
18 "STANDING" "fBodyAcc.std().X" -0.992789068493151
19 "STANDING" "fBodyAcc.std().X" -0.991161671369863
20 "STANDING" "fBodyAcc.std().X" -0.96980617890411
21 "STANDING" "fBodyAcc.std().X" -0.982892836629213
22 "STANDING" "fBodyAcc.std().X" -0.987400306031746
23 "STANDING" "fBodyAcc.std().X" -0.986333385588235
24 "STANDING" "fBodyAcc.std().X" -0.988851853478261
25 "STANDING" "fBodyAcc.std().X" -0.992851743243243
26 "STANDING" "fBodyAcc.std().X" -0.993702408378378
27 "STANDING" "fBodyAcc.std().X" -0.99287582525
28 "STANDING" "fBodyAcc.std().X" -0.98026749
29 "STANDING" "fBodyAcc.std().X" -0.996604570307692
30 "STANDING" "fBodyAcc.std().X" -0.980426575762712
1 "WALKING" "fBodyAcc.std().X" -0.319134719578947
2 "WALKING" "fBodyAcc.std().X" -0.457651383728814
3 "WALKING" "fBodyAcc.std().X" -0.379276781206897
4 "WALKING" "fBodyAcc.std().X" -0.447234929666667
5 "WALKING" "fBodyAcc.std().X" -0.297517355196429
6 "WALKING" "fBodyAcc.std().X" -0.34522769
7 "WALKING" "fBodyAcc.std().X" -0.322034908070175
8 "WALKING" "fBodyAcc.std().X" -0.148386858858333
9 "WALKING" "fBodyAcc.std().X" -0.218019977423077
10 "WALKING" "fBodyAcc.std().X" -0.206366497226415
11 "WALKING" "fBodyAcc.std().X" -0.433703311525424
12 "WALKING" "fBodyAcc.std().X" -0.160707260634
13 "WALKING" "fBodyAcc.std().X" -0.353299848947368
14 "WALKING" "fBodyAcc.std().X" -0.395859985762712
15 "WALKING" "fBodyAcc.std().X" -0.332520626851852
16 "WALKING" "fBodyAcc.std().X" -0.409070488039216
17 "WALKING" "fBodyAcc.std().X" -0.304806274098361
18 "WALKING" "fBodyAcc.std().X" -0.378068199285714
19 "WALKING" "fBodyAcc.std().X" -0.0578820787019231
20 "WALKING" "fBodyAcc.std().X" -0.234985644352941
21 "WALKING" "fBodyAcc.std().X" -0.308547185288462
22 "WALKING" "fBodyAcc.std().X" 0.0243958191369565
23 "WALKING" "fBodyAcc.std().X" -0.329807279830508
24 "WALKING" "fBodyAcc.std().X" -0.462733639137931
25 "WALKING" "fBodyAcc.std().X" -0.591449956486486
26 "WALKING" "fBodyAcc.std().X" -0.34799792561017
27 "WALKING" "fBodyAcc.std().X" -0.365256349298246
28 "WALKING" "fBodyAcc.std().X" -0.298832423148148
29 "WALKING" "fBodyAcc.std().X" -0.190355976849057
30 "WALKING" "fBodyAcc.std().X" -0.344928112461538
1 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.0243308391387755
2 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.0161046198595745
3 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.0654417192653061
4 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.0390098262533333
5 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.336554724893617
6 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.403369766666667
7 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.0730110797851064
8 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.0260463260078947
9 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.250488758869048
10 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.324957743157895
11 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.179906764395652
12 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.0483347068913043
13 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.0680436217021277
14 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.0140826092322222
15 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.466325681428571
16 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.266115492098298
17 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.258941676302174
18 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.285535871636364
19 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.658506543333333
20 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.113033424261778
21 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.266987750733333
22 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.402891960277778
23 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.0282962478037037
24 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.0349085946785455
25 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.213028874331034
26 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.22678384386
27 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.194912716568182
28 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.137797082826087
29 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" 0.187438624270833
30 "WALKING DOWNSTAIRS" "fBodyAcc.std().X" -0.0405257091567742
1 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.337428188679245
2 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.320582414375
3 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.285333024050847
4 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.173217219014423
5 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.00473819670425532
6 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.0211335627276471
7 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.279870086215686
8 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.175284990170732
9 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.369815777346939
10 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.171957349438298
11 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.198733655611111
12 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.278929748076923
13 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.266081292363636
14 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.304980247962963
15 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.00838243761666667
16 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.369636140980392
17 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.0355381172854167
18 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.350639840862069
19 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.11993477534
20 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.108444759592157
21 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.213184048
22 "WALKING UPSTAIRS" "fBodyAcc.std().X" 0.132048813464286
23 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.234309548019608
24 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.326165553050847
25 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.437975786923077
26 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.142843838381818
27 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.253504065686275
28 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.233726643921569
29 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.0790625306306122
30 "WALKING UPSTAIRS" "fBodyAcc.std().X" -0.326260358153846
1 "LAYING" "fBodyAcc.std().Y" -0.8336255561
2 "LAYING" "fBodyAcc.std().Y" -0.981025105625
3 "LAYING" "fBodyAcc.std().Y" -0.964094604193548
4 "LAYING" "fBodyAcc.std().Y" -0.946380971111111
5 "LAYING" "fBodyAcc.std().Y" -0.972909186730769
6 "LAYING" "fBodyAcc.std().Y" -0.929711219929825
7 "LAYING" "fBodyAcc.std().Y" -0.922917902307692
8 "LAYING" "fBodyAcc.std().Y" -0.931236756962963
9 "LAYING" "fBodyAcc.std().Y" -0.9128367508
10 "LAYING" "fBodyAcc.std().Y" -0.946229148258621
11 "LAYING" "fBodyAcc.std().Y" -0.973589287368421
12 "LAYING" "fBodyAcc.std().Y" -0.9506400405
13 "LAYING" "fBodyAcc.std().Y" -0.947462328225806
14 "LAYING" "fBodyAcc.std().Y" -0.905221049156863
15 "LAYING" "fBodyAcc.std().Y" -0.964590430138889
16 "LAYING" "fBodyAcc.std().Y" -0.937083636714286
17 "LAYING" "fBodyAcc.std().Y" -0.942791615915493
18 "LAYING" "fBodyAcc.std().Y" -0.986746450769231
19 "LAYING" "fBodyAcc.std().Y" -0.974832075662651
20 "LAYING" "fBodyAcc.std().Y" -0.964960988382353
21 "LAYING" "fBodyAcc.std().Y" -0.957258971111111
22 "LAYING" "fBodyAcc.std().Y" -0.912562856666667
23 "LAYING" "fBodyAcc.std().Y" -0.974304149166667
24 "LAYING" "fBodyAcc.std().Y" -0.984571808472222
25 "LAYING" "fBodyAcc.std().Y" -0.67238425569863
26 "LAYING" "fBodyAcc.std().Y" -0.983317083947368
27 "LAYING" "fBodyAcc.std().Y" -0.984269087972973
28 "LAYING" "fBodyAcc.std().Y" -0.94200397775
29 "LAYING" "fBodyAcc.std().Y" -0.990680395362319
30 "LAYING" "fBodyAcc.std().Y" -0.9535584
1 "SITTING" "fBodyAcc.std().Y" -0.917275006382979
2 "SITTING" "fBodyAcc.std().Y" -0.950073754130435
3 "SITTING" "fBodyAcc.std().Y" -0.8496556575
4 "SITTING" "fBodyAcc.std().Y" -0.8894673494
5 "SITTING" "fBodyAcc.std().Y" -0.9022915301
6 "SITTING" "fBodyAcc.std().Y" -0.925676956
7 "SITTING" "fBodyAcc.std().Y" -0.904629195833333
8 "SITTING" "fBodyAcc.std().Y" -0.923829969347826
9 "SITTING" "fBodyAcc.std().Y" -0.86761360746
10 "SITTING" "fBodyAcc.std().Y" -0.912838063018519
11 "SITTING" "fBodyAcc.std().Y" -0.920047161698113
12 "SITTING" "fBodyAcc.std().Y" -0.926033975686275
13 "SITTING" "fBodyAcc.std().Y" -0.933666502510204
14 "SITTING" "fBodyAcc.std().Y" -0.911591208203704
15 "SITTING" "fBodyAcc.std().Y" -0.919162700338983
16 "SITTING" "fBodyAcc.std().Y" -0.949829260434783
17 "SITTING" "fBodyAcc.std().Y" -0.959789141875
18 "SITTING" "fBodyAcc.std().Y" -0.974980068596491
19 "SITTING" "fBodyAcc.std().Y" -0.948053070136986
20 "SITTING" "fBodyAcc.std().Y" -0.935031700454545
21 "SITTING" "fBodyAcc.std().Y" -0.96756129
22 "SITTING" "fBodyAcc.std().Y" -0.926995253483871
23 "SITTING" "fBodyAcc.std().Y" -0.930781487205882
24 "SITTING" "fBodyAcc.std().Y" -0.954998005147059
25 "SITTING" "fBodyAcc.std().Y" -0.944842993230769
26 "SITTING" "fBodyAcc.std().Y" -0.937783538974359
27 "SITTING" "fBodyAcc.std().Y" -0.971266062714286
28 "SITTING" "fBodyAcc.std().Y" -0.939885478333333
29 "SITTING" "fBodyAcc.std().Y" -0.961693949333333
30 "SITTING" "fBodyAcc.std().Y" -0.933992577903226
1 "STANDING" "fBodyAcc.std().Y" -0.972293102075472
2 "STANDING" "fBodyAcc.std().Y" -0.957908842222222
3 "STANDING" "fBodyAcc.std().Y" -0.89243434852459
4 "STANDING" "fBodyAcc.std().Y" -0.857380281803571
5 "STANDING" "fBodyAcc.std().Y" -0.867933178017857
6 "STANDING" "fBodyAcc.std().Y" -0.921449111052632
7 "STANDING" "fBodyAcc.std().Y" -0.919118753018868
8 "STANDING" "fBodyAcc.std().Y" -0.936231722777778
9 "STANDING" "fBodyAcc.std().Y" -0.938790016888889
10 "STANDING" "fBodyAcc.std().Y" -0.921860476590909
11 "STANDING" "fBodyAcc.std().Y" -0.96350679
12 "STANDING" "fBodyAcc.std().Y" -0.922852028360656
13 "STANDING" "fBodyAcc.std().Y" -0.947179813157895
14 "STANDING" "fBodyAcc.std().Y" -0.926055903
15 "STANDING" "fBodyAcc.std().Y" -0.930286443396226
16 "STANDING" "fBodyAcc.std().Y" -0.958174310128205
17 "STANDING" "fBodyAcc.std().Y" -0.966427323846154
18 "STANDING" "fBodyAcc.std().Y" -0.952911994794521
19 "STANDING" "fBodyAcc.std().Y" -0.943193755068493
20 "STANDING" "fBodyAcc.std().Y" -0.872525409452055
21 "STANDING" "fBodyAcc.std().Y" -0.94354515752809
22 "STANDING" "fBodyAcc.std().Y" -0.923657558412698
23 "STANDING" "fBodyAcc.std().Y" -0.958042411176471
24 "STANDING" "fBodyAcc.std().Y" -0.934454791304348
25 "STANDING" "fBodyAcc.std().Y" -0.95417933
26 "STANDING" "fBodyAcc.std().Y" -0.947829677432432
27 "STANDING" "fBodyAcc.std().Y" -0.954381606375
28 "STANDING" "fBodyAcc.std().Y" -0.87446926556962
29 "STANDING" "fBodyAcc.std().Y" -0.968278553076923
30 "STANDING" "fBodyAcc.std().Y" -0.885572781694915
1 "WALKING" "fBodyAcc.std().Y" 0.056040006846
2 "WALKING" "fBodyAcc.std().Y" -0.16921968620339
3 "WALKING" "fBodyAcc.std().Y" -0.124030832001724
4 "WALKING" "fBodyAcc.std().Y" -0.101799450565167
5 "WALKING" "fBodyAcc.std().Y" 0.0426026830839286
6 "WALKING" "fBodyAcc.std().Y" 0.101699642168947
7 "WALKING" "fBodyAcc.std().Y" -0.143721823263158
8 "WALKING" "fBodyAcc.std().Y" 0.32484493125
9 "WALKING" "fBodyAcc.std().Y" -0.223972558596154
10 "WALKING" "fBodyAcc.std().Y" -0.129775706316981
11 "WALKING" "fBodyAcc.std().Y" -0.0966068285372881
12 "WALKING" "fBodyAcc.std().Y" -0.20851528006
13 "WALKING" "fBodyAcc.std().Y" 0.0921968931052632
14 "WALKING" "fBodyAcc.std().Y" -0.0542709972186441
15 "WALKING" "fBodyAcc.std().Y" 0.0805646237194445
16 "WALKING" "fBodyAcc.std().Y" -0.354370678627451
17 "WALKING" "fBodyAcc.std().Y" -0.0556137930852459
18 "WALKING" "fBodyAcc.std().Y" -0.267273644642857
19 "WALKING" "fBodyAcc.std().Y" 0.112615077990385
20 "WALKING" "fBodyAcc.std().Y" 0.438436341294118
21 "WALKING" "fBodyAcc.std().Y" -0.00256294245192308
22 "WALKING" "fBodyAcc.std().Y" 0.00386841059347826
23 "WALKING" "fBodyAcc.std().Y" -0.202524061966102
24 "WALKING" "fBodyAcc.std().Y" -0.182766476862069
25 "WALKING" "fBodyAcc.std().Y" -0.170313804039189
26 "WALKING" "fBodyAcc.std().Y" -0.185725832305085
27 "WALKING" "fBodyAcc.std().Y" -0.267741550175439
28 "WALKING" "fBodyAcc.std().Y" -0.168789019540741
29 "WALKING" "fBodyAcc.std().Y" -0.182068539584906
30 "WALKING" "fBodyAcc.std().Y" -0.215634315369231
1 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.112963739953061
2 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.171973972957447
3 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.109722354322449
4 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.32253131772
5 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.0268269875085106
6 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.283247837625
7 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.190187141297872
8 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.232184078052632
9 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.273561385142857
10 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.0633337717526316
11 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.0262777181065217
12 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.016749510173913
13 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.0924444167085106
14 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.29363389996
15 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.1199936036
16 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.208680587882979
17 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.0860527358695652
18 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.273798158
19 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.427928785230769
20 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.560191344
21 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.277894323022222
22 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.167409716861111
23 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.0432283686975926
24 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.169191147529091
25 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.166842375587931
26 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.078283777824
27 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.17564706475
28 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" 0.065301199843913
29 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.239349053641667
30 "WALKING DOWNSTAIRS" "fBodyAcc.std().Y" -0.0934682613774194
1 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.0217695106566038
2 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.0848802791083333
3 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.00803987529661017
4 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.101434446040385
5 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.165037631180851
6 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.159123777172549
7 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.341025552941176
8 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.30540146
9 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.297641062755102
10 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.051628469647234
11 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.0885048145574074
12 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.130175559028846
13 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.114656709636364
14 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.356072772037037
15 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.0191328333041667
16 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.166324239117647
17 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.0252781736083333
18 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.190550638155172
19 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.13255758081125
20 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.16454675022549
21 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.0823434279595745
22 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.230058772192857
23 "WALKING UPSTAIRS" "fBodyAcc.std().Y" 0.0380597405498039
24 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.107787679328814
25 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.199988428584615
26 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.0439473073581818
27 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.0794059822941176
28 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.178554981115686
29 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.141258066657755
30 "WALKING UPSTAIRS" "fBodyAcc.std().Y" -0.104299180318462
1 "LAYING" "fBodyAcc.std().Z" -0.81289155944
2 "LAYING" "fBodyAcc.std().Z" -0.984792185
3 "LAYING" "fBodyAcc.std().Z" -0.96327908016129
4 "LAYING" "fBodyAcc.std().Z" -0.962154454259259
5 "LAYING" "fBodyAcc.std().Z" -0.965882191153846
6 "LAYING" "fBodyAcc.std().Z" -0.924004748421053
7 "LAYING" "fBodyAcc.std().Z" -0.953380646346154
8 "LAYING" "fBodyAcc.std().Z" -0.931146497518519
9 "LAYING" "fBodyAcc.std().Z" -0.9419711636
10 "LAYING" "fBodyAcc.std().Z" -0.959813667810345
11 "LAYING" "fBodyAcc.std().Z" -0.971668077017544
12 "LAYING" "fBodyAcc.std().Z" -0.948380833666667
13 "LAYING" "fBodyAcc.std().Z" -0.945852135806452
14 "LAYING" "fBodyAcc.std().Z" -0.894055710980392
15 "LAYING" "fBodyAcc.std().Z" -0.923923991944444
16 "LAYING" "fBodyAcc.std().Z" -0.962524372714286
17 "LAYING" "fBodyAcc.std().Z" -0.950116956478873
18 "LAYING" "fBodyAcc.std().Z" -0.987224804307692
19 "LAYING" "fBodyAcc.std().Z" -0.984740998192771
20 "LAYING" "fBodyAcc.std().Z" -0.971901324705882
21 "LAYING" "fBodyAcc.std().Z" -0.940919006555556
22 "LAYING" "fBodyAcc.std().Z" -0.941163951388889
23 "LAYING" "fBodyAcc.std().Z" -0.972261283055556
24 "LAYING" "fBodyAcc.std().Z" -0.973057781805556
25 "LAYING" "fBodyAcc.std().Z" -0.694100368012329
26 "LAYING" "fBodyAcc.std().Z" -0.984854487894737
27 "LAYING" "fBodyAcc.std().Z" -0.986582387972973
28 "LAYING" "fBodyAcc.std().Z" -0.956770904875
29 "LAYING" "fBodyAcc.std().Z" -0.986378776086957
30 "LAYING" "fBodyAcc.std().Z" -0.967188198571429
1 "SITTING" "fBodyAcc.std().Z" -0.934469558085106
